time,temperature_2m,relativehumidity,windspeed_10m,winddirection_10m,is_day
2022-08-29T15:00,29.3,66,7.2,87,1
2022-08-29T16:00,29.1,67,5.5,101,1
2022-08-29T17:00,28.4,69,2.2,90,1
2022-08-29T18:00,27.2,74,2,225,0
2022-08-29T19:00,25.8,81,4.7,180,0
2022-08-29T20:00,25.3,83,3.3,167,0
2022-08-29T21:00,25.1,85,2.5,172,0
2022-08-29T22:00,24.7,89,3.1,216,0
2022-08-29T23:00,24.2,91,3.6,225,0
2022-08-30T00:00,23.7,93,3.4,252,0
2022-08-30T01:00,23.6,93,3.6,270,0
2022-08-30T02:00,23.6,93,4.3,270,0
2022-08-30T03:00,23.3,94,4,260,0
2022-08-30T04:00,23.1,94,3.9,248,0
2022-08-30T05:00,23,94,4.8,243,0
2022-08-30T06:00,23.1,94,5.2,245,1
2022-08-30T07:00,24.6,87,6,253,1
2022-08-30T08:00,26.4,78,4.8,243,1
2022-08-30T09:00,27.4,74,3.6,217,1
2022-08-30T10:00,28.4,71,2.1,211,1
2022-08-30T11:00,29.1,69,2,135,1
2022-08-30T12:00,29.4,69,4.8,117,1
2022-08-30T13:00,29.4,69,7.3,110,1
2022-08-30T14:00,30,63,9.3,103,1
2022-08-30T15:00,29.7,66,11.4,103,1
2022-08-30T16:00,29.1,68,11.4,101,1
2022-08-30T17:00,28.4,70,9.7,94,1
2022-08-30T18:00,27.8,72,8,108,0
2022-08-30T19:00,27.1,76,5.6,117,0
2022-08-30T20:00,26.6,80,1.1,162,0
2022-08-30T21:00,25.8,85,1.8,270,0
2022-08-30T22:00,25.4,85,3.3,264,0
2022-08-30T23:00,25.1,88,3.7,259,0
2022-08-31T00:00,24.7,90,3.3,257,0
2022-08-31T01:00,24.3,92,2.2,261,0
2022-08-31T02:00,24.6,92,2.3,252,0
2022-08-31T03:00,24.4,91,3.1,225,0
2022-08-31T04:00,24.4,91,3.6,225,0
2022-08-31T05:00,24,93,4.1,225,0
2022-08-31T06:00,23.9,93,4.1,255,1
2022-08-31T07:00,24.9,90,4.7,261,1
2022-08-31T08:00,26.2,83,2.1,239,1
2022-08-31T09:00,27,78,1.3,56,1
2022-08-31T10:00,27.8,74,4.7,32,1
2022-08-31T11:00,28.3,72,6.9,28,1
2022-08-31T12:00,28.8,71,9.2,31,1
2022-08-31T13:00,29.3,69,10.7,40,1
2022-08-31T14:00,30.1,63,11.7,45,1
2022-08-31T15:00,29.9,64,11.7,45,1
2022-08-31T16:00,29.2,67,12.2,34,1
2022-08-31T17:00,28.5,70,9.5,29,1
2022-08-31T18:00,27.8,74,8.2,38,0
2022-08-31T19:00,27.3,77,6.6,49,0
2022-08-31T20:00,26.9,80,6.4,47,0
2022-08-31T21:00,26.6,83,6.3,31,0
2022-08-31T22:00,26.4,84,3.9,34,0
2022-08-31T23:00,26.3,84,4,355,0
2022-09-01T00:00,25.8,84,4.2,329,0
2022-09-01T01:00,25.2,87,4.5,346,0
2022-09-01T02:00,25.3,88,5.2,326,0
2022-09-01T03:00,25,89,4.3,312,0
2022-09-01T04:00,24.9,89,3.9,304,0
2022-09-01T05:00,24.7,89,4.2,301,0
2022-09-01T06:00,24.5,90,3.4,302,1
2022-09-01T07:00,25.2,88,3.7,299,1
2022-09-01T08:00,26.8,81,4.2,340,1
2022-09-01T09:00,27.6,78,5.8,7,1
2022-09-01T10:00,28.1,75,8,18,1
2022-09-01T11:00,28.8,74,10.3,25,1
2022-09-01T12:00,29.3,73,12.6,31,1
2022-09-01T13:00,29.4,71,12.7,35,1
2022-09-01T14:00,29.6,69,12.5,33,1
2022-09-01T15:00,28.8,73,12.3,38,1
2022-09-01T16:00,28.6,75,8.4,47,1
2022-09-01T17:00,27,82,6.2,21,1
2022-09-01T18:00,26.1,88,5.5,337,0
2022-09-01T19:00,25.7,91,3.4,302,0
2022-09-01T20:00,25.1,96,2.6,326,0
2022-09-01T21:00,25,94,3.3,347,0
2022-09-01T22:00,24.6,94,4,5,0
2022-09-01T23:00,24.4,94,4,360,0
2022-09-02T00:00,23.9,96,3.7,331,0
2022-09-02T01:00,24,96,3.4,328,0
2022-09-02T02:00,24.6,91,3.6,323,0
2022-09-02T03:00,24.4,92,3.6,307,0
2022-09-02T04:00,24.1,93,3.4,302,0
2022-09-02T05:00,23.7,94,2.8,310,0
2022-09-02T06:00,23.6,94,2.9,300,1
2022-09-02T07:00,24.7,91,3.7,281,1
2022-09-02T08:00,26.8,82,2,315,1
2022-09-02T09:00,28,75,4.5,14,1
2022-09-02T10:00,29.3,68,8.9,21,1
2022-09-02T11:00,29.8,65,10.8,26,1
2022-09-02T12:00,30.2,63,10.7,33,1
2022-09-02T13:00,30.1,64,10.2,39,1
2022-09-02T14:00,30.5,64,10.6,55,1
2022-09-02T15:00,29.7,65,10.5,68,1
2022-09-02T16:00,29.3,69,5.7,108,1
2022-09-02T17:00,27.9,74,6.4,52,1
2022-09-02T18:00,26.9,78,3.3,77,0
2022-09-02T19:00,26.2,82,2.2,99,0
2022-09-02T20:00,25.8,84,2.3,219,0
2022-09-02T21:00,25.6,85,4.1,232,0
2022-09-02T22:00,25.4,85,5.9,227,0
2022-09-02T23:00,25.1,87,7.1,221,0
2022-09-03T00:00,24.9,88,8.3,214,0
2022-09-03T01:00,24.6,89,8.4,211,0
2022-09-03T02:00,24.4,89,7.9,219,0
2022-09-03T03:00,24.2,90,7.1,229,0
2022-09-03T04:00,23.8,91,5.7,235,0
2022-09-03T05:00,23.5,92,4.6,252,0
2022-09-03T06:00,23.2,94,4.2,250,1
2022-09-03T07:00,24.1,91,5.2,258,1
2022-09-03T08:00,26.1,83,3.5,246,1
2022-09-03T09:00,27.7,75,3,194,1
2022-09-03T10:00,28.9,68,4.2,149,1
2022-09-03T11:00,29.7,64,6.6,135,1
2022-09-03T12:00,30.2,60,8.4,130,1
2022-09-03T13:00,30.5,59,10.2,132,1
2022-09-03T14:00,29.7,62,10.9,153,1
2022-09-03T15:00,29,65,12.2,180,1
2022-09-03T16:00,28.7,68,14.1,195,1
2022-09-03T17:00,28.3,69,7.9,204,1
2022-09-03T18:00,27.5,72,9.5,191,0
2022-09-03T19:00,26.7,77,12.6,183,0
2022-09-03T20:00,26,80,12.4,188,0
2022-09-03T21:00,25.4,82,11.8,192,0
2022-09-03T22:00,25,84,12.2,199,0
2022-09-03T23:00,24.8,86,12,201,0
2022-09-04T00:00,24.5,87,12.4,206,0
2022-09-04T01:00,24.3,88,12.9,210,0
2022-09-04T02:00,24.3,87,12.2,214,0
2022-09-04T03:00,24.2,88,11.5,221,0
2022-09-04T04:00,24,89,10,229,0
2022-09-04T05:00,23.8,90,8.7,225,0
2022-09-04T06:00,23.5,91,7.3,237,1
2022-09-04T07:00,24.2,88,8.7,240,1
2022-09-04T08:00,25.9,81,8.5,242,1
2022-09-04T09:00,27.9,70,7.3,250,1
2022-09-04T10:00,29.5,62,5.2,258,1
2022-09-04T11:00,30.6,57,2.3,231,1
2022-09-04T12:00,31.4,54,3.2,153,1
2022-09-04T13:00,31.8,54,5.4,132,1
2022-09-04T14:00,31.7,58,7.8,124,1
2022-09-04T15:00,30.7,63,7.7,131,1
2022-09-04T16:00,29.1,71,8.4,160,1
2022-09-04T17:00,27.2,79,6,57,1
2022-09-04T18:00,26.7,82,3.8,17,0
2022-09-04T19:00,26.4,85,4.1,315,0
2022-09-04T20:00,26,87,4.7,302,0
2022-09-04T21:00,25.7,88,4.5,284,0
2022-09-04T22:00,25.4,89,4,270,0
2022-09-04T23:00,25.2,90,2.6,254,0
2022-09-05T00:00,24.9,91,3.4,238,0
2022-09-05T01:00,24.5,94,5.6,225,0
2022-09-05T02:00,24.6,92,5.4,217,0
2022-09-05T03:00,24.4,92,5.6,225,0
2022-09-05T04:00,24.2,93,7.3,237,0
2022-09-05T05:00,24,92,6.9,223,0
2022-09-05T06:00,23.9,92,5.5,238,1
2022-09-05T07:00,24.6,90,5.7,252,1
2022-09-05T08:00,26.3,82,4.1,255,1
2022-09-05T09:00,27.7,75,2.9,300,1
2022-09-05T10:00,29,68,5.9,11,1
2022-09-05T11:00,29.9,64,8.7,24,1
2022-09-05T12:00,30.3,62,10.5,38,1
2022-09-05T13:00,30.2,63,11.5,44,1
2022-09-05T14:00,30,64,13,48,1
2022-09-05T15:00,29.5,67,12.7,47,1
2022-09-05T16:00,28.8,70,12.5,49,1
2022-09-05T17:00,28,74,9.2,42,1
2022-09-05T18:00,27.4,75,4.6,45,0
2022-09-05T19:00,26,88,2.5,8,0
2022-09-05T20:00,25.2,94,3,284,0
2022-09-05T21:00,24.7,93,3.6,270,0
2022-09-05T22:00,24.2,93,3.8,287,0
2022-09-05T23:00,24.4,93,2.9,300,0
2022-09-06T00:00,24.3,94,3.6,307,0
2022-09-06T01:00,24,94,2.2,279,0
2022-09-06T02:00,24.1,93,3.7,281,0
2022-09-06T03:00,24.1,94,4.1,285,0
2022-09-06T04:00,24,95,3.1,291,0
2022-09-06T05:00,24.1,93,5.9,349,0
2022-09-06T06:00,24.2,92,6.1,360,1
2022-09-06T07:00,24.8,89,5.4,4,1
2022-09-06T08:00,25.5,86,6.1,3,1
2022-09-06T09:00,26.5,82,9.4,2,1
2022-09-06T10:00,27.7,75,12.5,12,1
2022-09-06T11:00,28.4,72,12.6,20,1
2022-09-06T12:00,28.9,70,11,32,1
2022-09-06T13:00,29.1,71,10.7,48,1
2022-09-06T14:00,29.6,67,10.9,56,1
2022-09-06T15:00,28.9,71,10.1,55,1
2022-09-06T16:00,27.8,76,7.7,62,1
2022-09-06T17:00,27.2,79,6,25,1
2022-09-06T18:00,26.7,82,3.9,22,0
2022-09-06T19:00,26.3,86,3.3,13,0
2022-09-06T20:00,25.5,92,2.3,342,0
2022-09-06T21:00,24.9,95,1.6,297,0
2022-09-06T22:00,24.5,95,1.4,270,0
2022-09-06T23:00,24.2,96,2.5,262,0
2022-09-07T00:00,24.1,96,3.6,276,0
2022-09-07T01:00,24,96,3.8,287,0
2022-09-07T02:00,24.1,96,2.6,304,0
2022-09-07T03:00,24.2,94,4.1,322,0
2022-09-07T04:00,24.1,94,5.4,318,0
2022-09-07T05:00,24.1,93,4.4,305,0
2022-09-07T06:00,23.8,94,4.3,275,1
2022-09-07T07:00,24.8,92,5.3,242,1
2022-09-07T08:00,26.5,84,3.8,229,1
2022-09-07T09:00,27.6,78,1,315,1
2022-09-07T10:00,28.2,74,5.2,34,1
2022-09-07T11:00,28.4,75,7.7,53,1
2022-09-07T12:00,29,73,7.5,73,1
2022-09-07T13:00,29.1,73,8.7,83,1
2022-09-07T14:00,29.3,71,9.4,83,1
2022-09-07T15:00,28.8,73,9.2,101,1
2022-09-07T16:00,28.4,73,5.4,86,1
2022-09-07T17:00,27.2,78,3.9,124,1
2022-09-07T18:00,26.4,81,5,180,0
2022-09-07T19:00,25.8,85,6.2,201,0
2022-09-07T20:00,24.8,91,5.5,203,0
2022-09-07T21:00,24.5,93,5.8,210,0
2022-09-07T22:00,24.4,93,4.1,218,0
2022-09-07T23:00,24.4,92,3.4,238,0
2022-09-08T00:00,24.2,93,2.2,270,0
2022-09-08T01:00,24.2,92,2.2,261,0
2022-09-08T02:00,24.5,92,1.5,284,0
2022-09-08T03:00,24.2,94,2.2,261,0
2022-09-08T04:00,24.3,92,2.5,262,0
2022-09-08T05:00,24,96,3.1,249,0
2022-09-08T06:00,24,95,2.9,263,1
2022-09-08T07:00,24.4,92,2,315,1
2022-09-08T08:00,24.9,88,1.9,22,1
2022-09-08T09:00,25.6,84,3.3,41,1
2022-09-08T10:00,26.4,81,4.4,55,1
2022-09-08T11:00,27.1,79,5.4,86,1
2022-09-08T12:00,28,74,2.5,98,1
2022-09-08T13:00,28.4,72,3.6,90,1
2022-09-08T14:00,26.9,77,5.4,90,1
2022-09-08T15:00,25.7,81,8,63,1
2022-09-08T16:00,25.1,86,7.3,33,1
2022-09-08T17:00,24.9,88,1.1,72,1
2022-09-08T18:00,24.6,91,4,270,0
2022-09-08T19:00,24.3,92,4.7,279,0
2022-09-08T20:00,24.2,92,4.7,293,0
2022-09-08T21:00,24,93,4,297,0
2022-09-08T22:00,23.9,94,3.9,292,0
2022-09-08T23:00,23.8,94,3.3,283,0
2022-09-09T00:00,23.7,94,3.1,291,0
2022-09-09T01:00,23.5,95,2.9,270,0
2022-09-09T02:00,23.5,94,4,265,0
2022-09-09T03:00,23.5,93,5.8,263,0
2022-09-09T04:00,23.4,92,6.5,267,0
2022-09-09T05:00,23.3,92,4.2,301,0
2022-09-09T06:00,23.2,93,4,297,1
2022-09-09T07:00,23.8,92,5,300,1
2022-09-09T08:00,25.3,86,3.8,319,1
2022-09-09T09:00,26.8,77,4.4,9,1
2022-09-09T10:00,27.9,71,6.3,24,1
2022-09-09T11:00,28.8,68,7.2,37,1
2022-09-09T12:00,29.1,68,9.4,58,1
2022-09-09T13:00,28.2,72,12.2,56,1
2022-09-09T14:00,28,75,10.4,44,1
2022-09-09T15:00,26.9,79,9.2,51,1
2022-09-09T16:00,26.3,83,4.8,42,1
2022-09-09T17:00,25.4,88,7.2,6,1
2022-09-09T18:00,24.8,92,5.8,338,0
2022-09-09T19:00,24.4,93,6.6,311,0
2022-09-09T20:00,24.3,93,4.5,299,0
2022-09-09T21:00,24.3,93,2.9,300,0
2022-09-09T22:00,24,95,3.1,306,0
2022-09-09T23:00,23.9,95,4.6,321,0
2022-09-10T00:00,23.8,94,5.6,333,0
2022-09-10T01:00,23.6,94,4.7,351,0
2022-09-10T02:00,23.6,94,3,346,0
2022-09-10T03:00,23.5,94,3.1,291,0
2022-09-10T04:00,23.4,95,3.3,264,0
2022-09-10T05:00,23.3,96,5.6,230,0
2022-09-10T06:00,23.4,95,5.6,220,1
2022-09-10T07:00,23.5,94,6,205,1
2022-09-10T08:00,23.9,94,6.3,211,1
2022-09-10T09:00,24.8,88,6.1,208,1
2022-09-10T10:00,25.4,85,5,201,1
2022-09-10T11:00,26.2,81,2.2,180,1
2022-09-10T12:00,27.2,76,0.8,63,1
2022-09-10T13:00,28.2,72,4.7,81,1
2022-09-10T14:00,28.2,71,5.2,102,1
2022-09-10T15:00,28.4,71,4.6,129,1
2022-09-10T16:00,27.1,77,5.9,137,1
2022-09-10T17:00,26,85,4,190,1
2022-09-10T18:00,25.2,90,4.6,219,0
2022-09-10T19:00,24.9,92,3.1,225,0
2022-09-10T20:00,24.7,91,3.2,270,0
2022-09-10T21:00,24.4,91,4.1,322,0
2022-09-10T22:00,24.3,92,4.6,321,0
2022-09-10T23:00,24.3,92,5.4,340,0
2022-09-11T00:00,24.1,93,4.9,324,0
2022-09-11T01:00,23.9,94,5.1,315,0
2022-09-11T02:00,23.7,94,5.1,309,0
2022-09-11T03:00,23.5,95,3.9,292,0
2022-09-11T04:00,23.2,96,4.3,270,0
2022-09-11T05:00,23.2,96,5.4,262,0
2022-09-11T06:00,23.1,96,5.4,266,1
2022-09-11T07:00,24,94,5.1,266,1
2022-09-11T08:00,25.3,88,3.6,270,1
2022-09-11T09:00,26.5,81,2.4,333,1
2022-09-11T10:00,27.8,75,4.7,23,1
2022-09-11T11:00,28.7,71,8.6,33,1
2022-09-11T12:00,29.1,69,9.4,40,1
2022-09-11T13:00,29.3,69,8.4,47,1
2022-09-11T14:00,29.4,68,9.7,59,1
2022-09-11T15:00,29.1,70,7.6,71,1
2022-09-11T16:00,28.3,72,4.1,75,1
2022-09-11T17:00,26.8,79,4.9,107,1
2022-09-11T18:00,26.2,82,2.5,90,0
2022-09-11T19:00,25.8,87,1.3,326,0
2022-09-11T20:00,25.2,91,2.6,304,0
2022-09-11T21:00,24.8,92,2.6,304,0
2022-09-11T22:00,24.7,91,4.1,315,0
2022-09-11T23:00,24.6,90,4.8,312,0
2022-09-12T00:00,24.2,92,4.8,312,0
2022-09-12T01:00,23.8,94,2.3,288,0
2022-09-12T02:00,23.4,96,1.5,256,0
2022-09-12T03:00,23.2,97,2.7,247,0
2022-09-12T04:00,23.3,96,3.6,264,0
2022-09-12T05:00,23.1,96,2.9,263,0
2022-09-12T06:00,22.8,97,4,265,1
2022-09-12T07:00,24,94,4.3,270,1
2022-09-12T08:00,25.1,88,2.2,261,1
2022-09-12T09:00,26.3,83,0.8,297,1
2022-09-12T10:00,27.4,80,3.6,37,1
2022-09-12T11:00,28.3,78,7,55,1
2022-09-12T12:00,28.8,76,9,67,1
2022-09-12T13:00,28.7,76,10.1,73,1
2022-09-12T14:00,28.9,73,11.5,76,1
2022-09-12T15:00,28.8,73,8.8,78,1
2022-09-12T16:00,27.1,76,7.3,81,1
2022-09-12T17:00,26.5,81,2.3,108,1
2022-09-12T18:00,25.9,83,3.4,252,0
2022-09-12T19:00,25.5,85,5.5,259,0
2022-09-12T20:00,25,87,5.8,263,0
2022-09-12T21:00,24.6,88,5.1,266,0
2022-09-12T22:00,24.4,89,4.1,255,0
2022-09-12T23:00,24.1,91,4.3,246,0
2022-09-13T00:00,23.8,92,5,249,0
2022-09-13T01:00,23.5,93,6.4,254,0
2022-09-13T02:00,23.9,89,8,265,0
2022-09-13T03:00,24,86,6.5,264,0
2022-09-13T04:00,23.8,86,4.3,265,0
2022-09-13T05:00,23.5,89,4.3,270,0
2022-09-13T06:00,23.3,90,4.3,265,1
2022-09-13T07:00,24.2,88,4.7,270,1
2022-09-13T08:00,26.2,79,2.6,286,1
2022-09-13T09:00,27.6,71,1.3,34,1
2022-09-13T10:00,28.4,68,3.7,79,1
2022-09-13T11:00,29.2,66,4.8,77,1
2022-09-13T12:00,29.8,65,6.5,87,1
2022-09-13T13:00,30.1,65,7.2,87,1
2022-09-13T14:00,29.7,64,6.9,96,1
2022-09-13T15:00,29.8,63,5.5,113,1
2022-09-13T16:00,29.2,64,5.5,113,1
2022-09-13T17:00,28.4,68,6.4,164,1
2022-09-13T18:00,27.3,73,4.8,207,0
2022-09-13T19:00,26.7,75,5.4,222,0
2022-09-13T20:00,26.2,78,5,249,0
2022-09-13T21:00,25.7,80,5.4,266,0
2022-09-13T22:00,25.1,84,4.7,266,0
2022-09-13T23:00,24.6,87,5,270,0
2022-09-14T00:00,24.1,89,5.1,278,0
2022-09-14T01:00,23.7,92,5.5,281,0
2022-09-14T02:00,24,91,5.2,286,0
2022-09-14T03:00,23.8,90,5.3,298,0
2022-09-14T04:00,23.6,91,5.4,307,0
2022-09-14T05:00,23.5,90,4,297,0
2022-09-14T06:00,23.6,90,5.2,282,1
2022-09-14T07:00,24.6,87,6.5,270,1
2022-09-14T08:00,26.4,78,5.4,278,1
2022-09-14T09:00,27.6,73,4.6,309,1
2022-09-14T10:00,28.6,69,3.6,360,1
2022-09-14T11:00,29.2,67,4.6,39,1
2022-09-14T12:00,29.3,66,6.1,45,1
2022-09-14T13:00,29.3,67,7.8,56,1
2022-09-14T14:00,29.7,64,8.6,68,1
2022-09-14T15:00,29.5,66,7.4,76,1
2022-09-14T16:00,29.2,67,4,95,1
2022-09-14T17:00,28.3,71,4.7,356,1
2022-09-14T18:00,27.5,75,6.1,332,0
2022-09-14T19:00,26.9,78,6.1,315,0
2022-09-14T20:00,26.3,82,3.1,315,0
2022-09-14T21:00,25.6,88,2.6,326,0
2022-09-14T22:00,25,91,1.8,307,0
2022-09-14T23:00,24.7,92,2.5,278,0
2022-09-15T00:00,24.4,94,2.9,270,0
2022-09-15T01:00,24.1,94,3,256,0
2022-09-15T02:00,24.5,93,3.4,252,0
2022-09-15T03:00,24.3,92,3.8,253,0
2022-09-15T04:00,24.1,91,3.6,264,0
2022-09-15T05:00,24,91,4.3,265,0
2022-09-15T06:00,23.8,92,4,270,1
2022-09-15T07:00,25.1,89,5.1,266,1
2022-09-15T08:00,27,79,2.9,240,1
2022-09-15T09:00,27.9,73,0.4,360,1
2022-09-15T10:00,28.6,70,3.3,41,1
2022-09-15T11:00,29.2,67,4.8,48,1
2022-09-15T12:00,29.6,65,4.7,58,1
2022-09-15T13:00,29.9,64,5.2,65,1
2022-09-15T14:00,30.2,63,5.6,75,1
2022-09-15T15:00,30.1,63,5.9,79,1
2022-09-15T16:00,29.4,64,5,111,1
2022-09-15T17:00,29,67,3.1,126,1
2022-09-15T18:00,28,72,4.3,156,0
2022-09-15T19:00,27,77,4.7,171,0
2022-09-15T20:00,26.2,81,4.4,189,0
2022-09-15T21:00,25.7,86,3.9,202,0
2022-09-15T22:00,25.2,88,3.1,216,0
2022-09-15T23:00,25.3,87,2.6,236,0
2022-09-16T00:00,24.5,91,2.5,270,0
2022-09-16T01:00,24.6,90,3.6,276,0
2022-09-16T02:00,24.5,92,4,280,0
2022-09-16T03:00,24.2,94,3.6,276,0
2022-09-16T04:00,24,94,3.7,281,0
2022-09-16T05:00,23.8,94,4.7,270,0
2022-09-16T06:00,23.6,94,4.7,274,1
2022-09-16T07:00,25.2,90,4.7,274,1
2022-09-16T08:00,27.1,78,3.1,291,1
2022-09-16T09:00,28.1,73,2.4,297,1
2022-09-16T10:00,29,69,0.7,360,1
2022-09-16T11:00,29.6,67,2.6,56,1
2022-09-16T12:00,29.9,67,4.8,63,1
2022-09-16T13:00,30.2,66,6.6,81,1
2022-09-16T14:00,30.3,63,7.6,82,1
2022-09-16T15:00,29.7,64,8.7,85,1
2022-09-16T16:00,28.9,68,2.5,90,1
2022-09-16T17:00,27.7,73,1.3,214,1
2022-09-16T18:00,27.1,80,1.1,342,0
2022-09-16T19:00,26.4,81,4.3,318,0
2022-09-16T20:00,25.8,85,5.5,302,0
2022-09-16T21:00,25.5,86,5.8,300,0
2022-09-16T22:00,25.2,87,5.2,295,0
2022-09-16T23:00,25,88,3.9,292,0
2022-09-17T00:00,24.6,90,3.9,292,0
2022-09-17T01:00,24.2,92,3.4,288,0
2022-09-17T02:00,24.2,93,4.1,285,0
2022-09-17T03:00,23.9,93,4.6,288,0
2022-09-17T04:00,23.8,94,4.8,283,0
2022-09-17T05:00,23.6,94,5.2,282,0
2022-09-17T06:00,23.4,95,5.8,274,1
2022-09-17T07:00,24.9,90,5.8,270,1
2022-09-17T08:00,27.1,78,3.6,276,1
2022-09-17T09:00,28.3,72,2.4,333,1
2022-09-17T10:00,29.3,69,5.3,28,1
2022-09-17T11:00,29.9,67,9.3,28,1
2022-09-17T12:00,30.3,65,10.9,34,1
2022-09-17T13:00,30.6,65,11.7,43,1
2022-09-17T14:00,30.2,66,8,27,1
2022-09-17T15:00,29.8,68,7.9,39,1
2022-09-17T16:00,29.1,71,6.6,41,1
2022-09-17T17:00,28.5,74,6.4,16,1
2022-09-17T18:00,27.7,79,4.1,52,0
2022-09-17T19:00,26.9,84,3.3,103,0
2022-09-17T20:00,27.1,79,1.3,146,0
2022-09-17T21:00,26.6,81,1.5,284,0
2022-09-17T22:00,25.8,87,2.3,288,0
2022-09-17T23:00,25.4,89,3,284,0
2022-09-18T00:00,25,90,4.4,279,0
2022-09-18T01:00,24.6,91,4,275,0
2022-09-18T02:00,24.4,95,3.3,264,0
2022-09-18T03:00,24,94,4.8,257,0
2022-09-18T04:00,23.9,94,5.5,259,0
2022-09-18T05:00,24,93,5.8,270,0
2022-09-18T06:00,23.9,93,5.4,266,1
2022-09-18T07:00,25,90,5.4,270,1
2022-09-18T08:00,26.9,80,3.3,257,1
2022-09-18T09:00,28.2,72,0.8,243,1
2022-09-18T10:00,29.1,68,2.3,108,1
2022-09-18T11:00,29.9,66,4.2,110,1
2022-09-18T12:00,30.3,64,4.7,86,1
2022-09-18T13:00,30.7,64,6.2,69,1
2022-09-18T14:00,30.7,64,6.2,83,1
2022-09-18T15:00,30.1,66,3.4,108,1
2022-09-18T16:00,28.6,71,4,180,1
2022-09-18T17:00,28.4,72,2.1,211,1
2022-09-18T18:00,27.8,75,3.6,180,0
2022-09-18T19:00,27.1,79,5.8,150,0
2022-09-18T20:00,26.5,83,5.7,162,0
2022-09-18T21:00,26,88,3.4,162,0
2022-09-18T22:00,26.3,84,2.2,171,0
2022-09-18T23:00,26.2,83,2.1,211,0
2022-09-19T00:00,25.2,89,2.3,231,0
2022-09-19T01:00,24.3,93,2.1,239,0
2022-09-19T02:00,24.6,92,2.1,239,0
2022-09-19T03:00,24.1,94,1.8,270,0
2022-09-19T04:00,23.6,96,2.6,286,0
2022-09-19T05:00,23.6,95,4.7,302,0
2022-09-19T06:00,23.5,95,4.9,306,1
2022-09-19T07:00,25.4,90,4.6,315,1
2022-09-19T08:00,26.7,83,4,5,1
2022-09-19T09:00,27.4,80,5,30,1
2022-09-19T10:00,28.1,78,4.9,36,1
2022-09-19T11:00,28.6,76,5.6,40,1
2022-09-19T12:00,29,74,6.6,45,1
2022-09-19T13:00,29.3,73,7.7,53,1
2022-09-19T14:00,30.4,63,8.4,59,1
2022-09-19T15:00,30.2,63,7.1,75,1
2022-09-19T16:00,29.6,67,6.6,112,1
2022-09-19T17:00,28.7,71,4.9,107,1
2022-09-19T18:00,27.7,75,5.5,148,0
2022-09-19T19:00,26.6,80,5.4,172,0
2022-09-19T20:00,26.1,82,4.9,197,0
2022-09-19T21:00,25.6,85,4.6,219,0
2022-09-19T22:00,25,87,4.3,228,0
2022-09-19T23:00,24.6,89,4.6,231,0
2022-09-20T00:00,24.3,90,4.8,243,0
2022-09-20T01:00,23.9,92,4.6,252,0
2022-09-20T02:00,23.6,92,5,249,0
2022-09-20T03:00,23.3,92,5.6,255,0
2022-09-20T04:00,23.2,92,5.9,259,0
2022-09-20T05:00,23.2,92,6.5,264,0
2022-09-20T06:00,23,93,6.1,270,1
2022-09-20T07:00,23.9,91,5.8,274,1
2022-09-20T08:00,26,82,4.3,275,1
2022-09-20T09:00,27.6,72,1.8,270,1
2022-09-20T10:00,28.7,66,1.1,108,1
2022-09-20T11:00,29.5,63,2.6,106,1
2022-09-20T12:00,29.9,62,4.6,108,1
2022-09-20T13:00,29.9,62,6.6,99,1
2022-09-20T14:00,30.3,61,8.3,95,1
2022-09-20T15:00,29.9,62,8.7,95,1
2022-09-20T16:00,29.4,65,8.7,95,1
2022-09-20T17:00,28.6,68,7.6,87,1
2022-09-20T18:00,27.9,71,7.2,84,0
2022-09-20T19:00,27.4,74,7.4,76,0
2022-09-20T20:00,26.9,77,6.8,65,0
2022-09-20T21:00,26.4,83,4.8,42,0
2022-09-20T22:00,26.3,83,2.3,342,0
2022-09-20T23:00,25.7,86,2.8,310,0
2022-09-21T00:00,25.4,87,3.1,306,0
2022-09-21T01:00,25.1,86,2.5,278,0
2022-09-21T02:00,24.7,89,3.3,264,0
2022-09-21T03:00,24.2,92,3.3,257,0
2022-09-21T04:00,23.9,94,2.9,263,0
2022-09-21T05:00,23.8,93,3,284,0
2022-09-21T06:00,23.8,92,3.7,281,1
2022-09-21T07:00,25.3,88,3.3,276,1
2022-09-21T08:00,26.8,81,1.8,360,1
2022-09-21T09:00,28.1,74,4.3,24,1
2022-09-21T10:00,28.8,70,7.2,27,1
2022-09-21T11:00,29.2,68,9,29,1
2022-09-21T12:00,29.5,66,9.7,39,1
2022-09-21T13:00,29.5,66,9.7,42,1
2022-09-21T14:00,29.6,65,9.2,51,1
2022-09-21T15:00,29.6,66,6,57,1
2022-09-21T16:00,29.4,67,4.7,58,1
2022-09-21T17:00,28.8,69,5,60,1
2022-09-21T18:00,27.7,79,1.1,198,0
2022-09-21T19:00,27.2,80,1.3,124,0
2022-09-21T20:00,26.6,83,0.5,225,0
2022-09-21T21:00,25.8,86,2.9,263,0
2022-09-21T22:00,26.2,83,2.9,263,0
2022-09-21T23:00,26.1,82,3.2,270,0
2022-09-22T00:00,25.7,84,2.5,270,0
2022-09-22T01:00,24.8,90,3.2,270,0
2022-09-22T02:00,24.4,92,4.7,270,0
2022-09-22T03:00,24.2,94,3.9,248,0
2022-09-22T04:00,24.2,91,6.4,223,0
2022-09-22T05:00,24.1,90,7,215,0
